envio_id,pedido_id,fecha_envio,fecha_entrega_estimada,transportista,numero_seguimiento,costo_envio,estado_id,notas
834,2904,2025-07-12 07:33:00,2025-07-22 07:33:00,FedEx,TRACK0834,68.57,3,Nota 834
835,2948,2025-01-20 10:22:49,2025-01-21 10:22:49,UPS,TRACK0835,11.03,1,Nota 835
836,227,2024-10-02 01:07:06,2024-10-05 01:07:06,UPS,TRACK0836,30.57,2,Nota 836
837,504,2023-10-17 22:41:54,2023-10-21 22:41:54,UPS,TRACK0837,25.52,3,Nota 837
838,2866,2025-02-13 15:55:23,2025-02-19 15:55:23,FedEx,TRACK0838,94.53,3,Nota 838
839,1976,2024-06-19 17:33:14,2024-06-27 17:33:14,UPS,TRACK0839,59.04,1,Nota 839
840,1628,2025-12-27 17:24:04,2025-12-30 17:24:04,DHL,TRACK0840,37.47,1,Nota 840
841,1083,2025-06-01 10:30:45,2025-06-05 10:30:45,Correos,TRACK0841,87.83,2,Nota 841
842,1283,2023-01-14 03:55:14,2023-01-18 03:55:14,UPS,TRACK0842,72.04,2,Nota 842
843,2005,2023-08-12 16:02:00,2023-08-13 16:02:00,FedEx,TRACK0843,14.81,3,Nota 843
844,1730,2024-01-11 19:06:59,2024-01-15 19:06:59,UPS,TRACK0844,57.53,5,Nota 844
845,2866,2025-11-11 11:04:05,2025-11-16 11:04:05,Correos,TRACK0845,95.47,3,Nota 845
846,2515,2024-10-21 15:00:28,2024-10-24 15:00:28,FedEx,TRACK0846,38.93,4,Nota 846
847,2865,2023-12-23 01:39:34,2023-12-28 01:39:34,FedEx,TRACK0847,52.0,1,Nota 847
848,2159,2023-04-08 00:45:11,2023-04-12 00:45:11,UPS,TRACK0848,73.79,3,Nota 848
849,575,2025-04-28 03:42:39,2025-04-29 03:42:39,FedEx,TRACK0849,88.66,5,Nota 849
850,428,2025-10-30 10:44:31,2025-11-09 10:44:31,FedEx,TRACK0850,89.13,4,Nota 850
851,1010,2023-03-21 17:54:02,2023-03-22 17:54:02,DHL,TRACK0851,96.14,2,Nota 851
852,784,2025-09-06 17:08:56,2025-09-09 17:08:56,Correos,TRACK0852,58.77,4,Nota 852
853,175,2023-06-24 02:30:51,2023-07-03 02:30:51,Correos,TRACK0853,26.83,5,Nota 853
854,2328,2023-04-30 09:39:24,2023-05-10 09:39:24,DHL,TRACK0854,75.8,1,Nota 854
855,2282,2024-04-30 17:42:54,2024-05-04 17:42:54,Correos,TRACK0855,54.83,2,Nota 855
856,1296,2025-08-11 00:59:29,2025-08-15 00:59:29,FedEx,TRACK0856,9.09,2,Nota 856
857,2604,2023-02-03 00:27:21,2023-02-05 00:27:21,UPS,TRACK0857,10.73,3,Nota 857
858,2311,2023-02-23 11:43:44,2023-02-28 11:43:44,DHL,TRACK0858,14.65,4,Nota 858
859,2577,2023-04-21 17:37:03,2023-04-30 17:37:03,FedEx,TRACK0859,30.25,1,Nota 859
860,2355,2025-10-12 15:51:32,2025-10-15 15:51:32,FedEx,TRACK0860,36.54,3,Nota 860
861,2392,2023-06-27 15:46:51,2023-07-03 15:46:51,FedEx,TRACK0861,82.49,5,Nota 861
862,1889,2024-03-20 10:27:21,2024-03-24 10:27:21,FedEx,TRACK0862,78.83,2,Nota 862
863,1105,2025-09-13 13:46:53,2025-09-21 13:46:53,FedEx,TRACK0863,38.23,3,Nota 863
864,770,2023-07-21 05:32:32,2023-07-27 05:32:32,Correos,TRACK0864,94.18,5,Nota 864
865,1283,2023-07-18 14:30:18,2023-07-28 14:30:18,UPS,TRACK0865,51.61,5,Nota 865
866,1363,2025-02-27 21:35:58,2025-03-02 21:35:58,Correos,TRACK0866,25.92,3,Nota 866
867,1347,2024-09-15 15:09:57,2024-09-22 15:09:57,DHL,TRACK0867,25.37,1,Nota 867
868,1394,2023-07-21 16:18:18,2023-07-26 16:18:18,DHL,TRACK0868,6.5,3,Nota 868
869,2700,2024-10-24 00:26:35,2024-10-30 00:26:35,DHL,TRACK0869,12.86,1,Nota 869
870,632,2025-01-14 08:09:31,2025-01-24 08:09:31,Correos,TRACK0870,76.02,4,Nota 870
871,616,2024-01-13 03:26:49,2024-01-22 03:26:49,FedEx,TRACK0871,22.8,2,Nota 871
872,2278,2024-08-19 10:47:56,2024-08-23 10:47:56,Correos,TRACK0872,79.03,3,Nota 872
873,535,2025-10-23 23:51:31,2025-10-30 23:51:31,UPS,TRACK0873,47.8,4,Nota 873
874,1533,2025-01-17 09:57:19,2025-01-19 09:57:19,UPS,TRACK0874,16.85,4,Nota 874
875,2196,2023-04-10 03:26:05,2023-04-16 03:26:05,FedEx,TRACK0875,42.3,3,Nota 875
876,2060,2023-02-02 18:22:01,2023-02-07 18:22:01,Correos,TRACK0876,44.1,3,Nota 876
877,1935,2024-12-15 16:44:18,2024-12-18 16:44:18,Correos,TRACK0877,69.73,4,Nota 877
878,474,2024-07-01 17:38:42,2024-07-09 17:38:42,UPS,TRACK0878,71.64,4,Nota 878
879,2836,2025-09-16 06:33:20,2025-09-17 06:33:20,DHL,TRACK0879,37.4,1,Nota 879
880,1165,2025-04-13 05:13:45,2025-04-14 05:13:45,Correos,TRACK0880,40.96,2,Nota 880
881,2579,2025-01-07 13:23:45,2025-01-15 13:23:45,DHL,TRACK0881,14.06,3,Nota 881
882,1639,2025-06-12 11:49:57,2025-06-15 11:49:57,Correos,TRACK0882,16.23,4,Nota 882
883,350,2024-05-11 00:16:46,2024-05-19 00:16:46,Correos,TRACK0883,44.9,5,Nota 883
884,2078,2024-09-23 07:52:06,2024-09-28 07:52:06,DHL,TRACK0884,33.64,5,Nota 884
885,1336,2024-02-20 08:26:05,2024-02-22 08:26:05,FedEx,TRACK0885,23.69,3,Nota 885
886,426,2023-10-24 06:12:08,2023-10-26 06:12:08,DHL,TRACK0886,73.51,5,Nota 886
887,1776,2025-05-23 18:31:10,2025-05-27 18:31:10,UPS,TRACK0887,13.14,1,Nota 887
888,504,2023-10-27 06:07:12,2023-10-29 06:07:12,UPS,TRACK0888,52.15,3,Nota 888
889,2575,2023-10-14 22:09:24,2023-10-19 22:09:24,FedEx,TRACK0889,97.84,3,Nota 889
890,722,2025-09-01 01:11:50,2025-09-07 01:11:50,UPS,TRACK0890,18.04,3,Nota 890
891,2332,2023-05-25 18:58:16,2023-05-30 18:58:16,DHL,TRACK0891,51.77,3,Nota 891
892,280,2024-05-29 09:18:53,2024-06-08 09:18:53,FedEx,TRACK0892,19.44,1,Nota 892
893,266,2023-04-12 14:28:13,2023-04-21 14:28:13,Correos,TRACK0893,63.75,1,Nota 893
894,401,2025-04-10 04:36:51,2025-04-19 04:36:51,Correos,TRACK0894,70.61,4,Nota 894
895,2408,2025-12-06 17:52:46,2025-12-12 17:52:46,UPS,TRACK0895,93.69,4,Nota 895
896,2085,2025-01-30 16:10:31,2025-02-07 16:10:31,FedEx,TRACK0896,41.14,2,Nota 896
897,368,2023-06-12 02:36:32,2023-06-15 02:36:32,Correos,TRACK0897,29.25,1,Nota 897
898,1854,2023-10-04 13:31:33,2023-10-06 13:31:33,Correos,TRACK0898,66.95,3,Nota 898
899,163,2023-06-11 18:25:20,2023-06-14 18:25:20,DHL,TRACK0899,73.53,2,Nota 899
900,287,2024-05-22 00:01:11,2024-05-24 00:01:11,FedEx,TRACK0900,8.16,2,Nota 900
901,2924,2025-05-27 07:47:26,2025-06-01 07:47:26,DHL,TRACK0901,25.55,5,Nota 901
902,1500,2025-11-06 22:54:32,2025-11-08 22:54:32,Correos,TRACK0902,10.72,1,Nota 902
903,683,2025-12-21 15:23:58,2025-12-22 15:23:58,UPS,TRACK0903,7.87,4,Nota 903
904,1049,2023-01-10 13:26:32,2023-01-16 13:26:32,Correos,TRACK0904,78.34,3,Nota 904
905,2608,2024-03-28 15:15:11,2024-04-05 15:15:11,DHL,TRACK0905,83.51,1,Nota 905
906,2942,2024-09-12 01:06:34,2024-09-19 01:06:34,FedEx,TRACK0906,8.79,2,Nota 906
907,1543,2023-08-24 00:01:52,2023-09-01 00:01:52,Correos,TRACK0907,54.94,4,Nota 907
908,1372,2023-01-17 14:52:42,2023-01-24 14:52:42,Correos,TRACK0908,38.25,1,Nota 908
909,1579,2024-12-19 01:16:19,2024-12-25 01:16:19,FedEx,TRACK0909,34.28,1,Nota 909
910,2551,2025-07-12 01:09:13,2025-07-17 01:09:13,FedEx,TRACK0910,19.53,4,Nota 910
911,2956,2023-12-05 18:23:02,2023-12-14 18:23:02,DHL,TRACK0911,64.01,2,Nota 911
912,2646,2025-09-05 09:24:53,2025-09-10 09:24:53,DHL,TRACK0912,99.49,4,Nota 912
913,2865,2023-10-25 10:53:12,2023-11-03 10:53:12,DHL,TRACK0913,67.02,3,Nota 913
914,2888,2024-12-23 06:08:28,2025-01-01 06:08:28,FedEx,TRACK0914,62.64,3,Nota 914
915,759,2025-11-26 14:53:04,2025-12-03 14:53:04,UPS,TRACK0915,17.37,1,Nota 915
916,2937,2025-11-01 13:31:57,2025-11-05 13:31:57,Correos,TRACK0916,76.57,3,Nota 916
917,2783,2024-04-30 22:48:33,2024-05-05 22:48:33,UPS,TRACK0917,91.73,2,Nota 917
918,1007,2023-04-18 09:08:06,2023-04-22 09:08:06,FedEx,TRACK0918,90.43,3,Nota 918
919,507,2023-08-01 00:32:28,2023-08-05 00:32:28,FedEx,TRACK0919,28.75,1,Nota 919
920,2280,2024-11-06 03:03:57,2024-11-09 03:03:57,FedEx,TRACK0920,43.29,4,Nota 920
921,2189,2023-12-29 10:50:02,2024-01-06 10:50:02,DHL,TRACK0921,39.93,2,Nota 921
922,32,2023-03-08 05:43:07,2023-03-09 05:43:07,Correos,TRACK0922,59.33,2,Nota 922
923,1130,2025-11-01 01:56:59,2025-11-04 01:56:59,UPS,TRACK0923,81.12,1,Nota 923
924,763,2025-04-20 11:15:00,2025-04-26 11:15:00,DHL,TRACK0924,38.64,4,Nota 924
925,111,2024-12-26 15:44:21,2025-01-03 15:44:21,Correos,TRACK0925,48.85,2,Nota 925
926,2691,2024-08-07 08:27:34,2024-08-09 08:27:34,FedEx,TRACK0926,38.31,2,Nota 926
927,506,2025-04-25 09:25:33,2025-05-01 09:25:33,Correos,TRACK0927,17.6,1,Nota 927
928,604,2025-12-01 07:06:11,2025-12-03 07:06:11,DHL,TRACK0928,8.56,3,Nota 928
929,63,2025-05-06 05:27:38,2025-05-16 05:27:38,FedEx,TRACK0929,67.87,3,Nota 929
930,1280,2024-09-10 07:25:41,2024-09-11 07:25:41,Correos,TRACK0930,72.14,2,Nota 930
931,873,2023-08-30 11:56:57,2023-08-31 11:56:57,DHL,TRACK0931,87.62,1,Nota 931
932,1899,2023-03-08 15:24:03,2023-03-15 15:24:03,UPS,TRACK0932,96.97,2,Nota 932
933,2076,2024-01-08 22:00:28,2024-01-15 22:00:28,FedEx,TRACK0933,60.54,5,Nota 933
934,1353,2023-11-13 06:28:47,2023-11-21 06:28:47,FedEx,TRACK0934,46.3,2,Nota 934
935,159,2023-12-02 04:56:37,2023-12-06 04:56:37,FedEx,TRACK0935,64.09,4,Nota 935
936,1364,2025-12-21 22:35:41,2025-12-30 22:35:41,Correos,TRACK0936,75.99,2,Nota 936
937,2618,2025-06-24 16:15:58,2025-07-01 16:15:58,UPS,TRACK0937,97.44,3,Nota 937
938,1309,2023-06-06 22:20:00,2023-06-15 22:20:00,DHL,TRACK0938,23.7,4,Nota 938
939,1490,2023-12-01 20:43:57,2023-12-04 20:43:57,DHL,TRACK0939,11.87,3,Nota 939
940,1463,2025-08-07 06:13:18,2025-08-17 06:13:18,UPS,TRACK0940,74.63,5,Nota 940
941,2008,2024-06-07 12:07:14,2024-06-11 12:07:14,DHL,TRACK0941,66.55,1,Nota 941
942,562,2025-03-25 10:58:57,2025-03-31 10:58:57,FedEx,TRACK0942,78.36,5,Nota 942
943,2219,2025-08-14 03:54:16,2025-08-15 03:54:16,DHL,TRACK0943,86.37,1,Nota 943
944,1010,2024-02-13 19:10:54,2024-02-19 19:10:54,DHL,TRACK0944,74.62,3,Nota 944
945,2306,2025-09-29 12:10:32,2025-09-30 12:10:32,Correos,TRACK0945,22.43,5,Nota 945
946,2186,2025-11-18 06:16:01,2025-11-19 06:16:01,UPS,TRACK0946,82.22,1,Nota 946
947,633,2024-06-06 12:25:48,2024-06-11 12:25:48,DHL,TRACK0947,83.62,5,Nota 947
948,2316,2024-03-21 15:52:46,2024-03-22 15:52:46,UPS,TRACK0948,13.47,2,Nota 948
949,753,2024-04-27 09:28:22,2024-05-05 09:28:22,FedEx,TRACK0949,26.09,5,Nota 949
950,750,2025-11-24 06:01:21,2025-12-03 06:01:21,Correos,TRACK0950,30.06,4,Nota 950
951,2105,2024-10-04 04:37:35,2024-10-12 04:37:35,Correos,TRACK0951,70.64,2,Nota 951
952,343,2023-02-20 08:37:22,2023-02-26 08:37:22,Correos,TRACK0952,46.12,4,Nota 952
953,182,2025-07-20 13:22:47,2025-07-26 13:22:47,UPS,TRACK0953,35.32,3,Nota 953
954,1064,2023-11-11 06:20:29,2023-11-17 06:20:29,FedEx,TRACK0954,7.47,1,Nota 954
955,871,2024-10-02 13:11:15,2024-10-03 13:11:15,FedEx,TRACK0955,8.07,3,Nota 955
956,257,2024-02-25 19:31:47,2024-02-27 19:31:47,DHL,TRACK0956,15.23,4,Nota 956
957,2417,2023-08-06 14:17:15,2023-08-07 14:17:15,Correos,TRACK0957,12.46,5,Nota 957
958,2351,2025-12-26 08:47:34,2026-01-01 08:47:34,DHL,TRACK0958,62.12,1,Nota 958
959,2233,2023-06-24 03:44:24,2023-06-28 03:44:24,DHL,TRACK0959,28.49,5,Nota 959
960,2644,2025-03-09 22:17:38,2025-03-15 22:17:38,Correos,TRACK0960,93.09,4,Nota 960
961,2567,2025-10-01 10:40:49,2025-10-02 10:40:49,DHL,TRACK0961,99.07,3,Nota 961
962,2547,2023-08-26 10:21:39,2023-09-02 10:21:39,Correos,TRACK0962,42.05,3,Nota 962
963,2527,2025-04-12 07:06:32,2025-04-14 07:06:32,Correos,TRACK0963,92.73,3,Nota 963
964,505,2024-06-03 03:13:53,2024-06-13 03:13:53,DHL,TRACK0964,62.65,1,Nota 964
965,2843,2025-07-07 03:07:51,2025-07-12 03:07:51,FedEx,TRACK0965,69.83,5,Nota 965
966,2753,2024-02-24 10:07:21,2024-02-27 10:07:21,DHL,TRACK0966,37.0,5,Nota 966
967,2668,2024-05-19 20:01:30,2024-05-29 20:01:30,DHL,TRACK0967,26.08,5,Nota 967
968,2163,2025-06-17 15:35:25,2025-06-26 15:35:25,FedEx,TRACK0968,75.24,4,Nota 968
969,1411,2024-03-01 14:29:04,2024-03-08 14:29:04,UPS,TRACK0969,12.78,2,Nota 969
970,1652,2024-07-21 07:03:19,2024-07-24 07:03:19,Correos,TRACK0970,99.69,2,Nota 970
971,2275,2023-12-27 20:39:43,2023-12-28 20:39:43,DHL,TRACK0971,12.32,5,Nota 971
972,2348,2025-09-20 15:03:28,2025-09-27 15:03:28,Correos,TRACK0972,38.77,5,Nota 972
973,9,2025-04-10 16:53:24,2025-04-13 16:53:24,Correos,TRACK0973,18.65,2,Nota 973
974,1020,2025-12-11 14:47:24,2025-12-20 14:47:24,UPS,TRACK0974,73.45,1,Nota 974
975,793,2024-12-07 20:35:08,2024-12-08 20:35:08,DHL,TRACK0975,48.11,2,Nota 975
976,267,2025-07-14 04:15:44,2025-07-21 04:15:44,DHL,TRACK0976,47.54,2,Nota 976
977,2270,2023-07-08 02:41:00,2023-07-16 02:41:00,Correos,TRACK0977,43.64,5,Nota 977
978,1957,2025-05-28 09:18:05,2025-06-05 09:18:05,FedEx,TRACK0978,24.5,5,Nota 978
979,1900,2023-03-19 11:14:35,2023-03-24 11:14:35,Correos,TRACK0979,26.69,2,Nota 979
980,1313,2023-01-02 14:26:41,2023-01-08 14:26:41,UPS,TRACK0980,72.65,4,Nota 980
981,1109,2023-08-10 02:45:16,2023-08-18 02:45:16,FedEx,TRACK0981,90.1,3,Nota 981
982,1202,2023-03-31 09:45:35,2023-04-08 09:45:35,Correos,TRACK0982,73.46,1,Nota 982
983,942,2024-02-15 20:20:47,2024-02-18 20:20:47,Correos,TRACK0983,92.74,3,Nota 983
984,39,2025-05-12 08:25:19,2025-05-17 08:25:19,FedEx,TRACK0984,30.57,5,Nota 984
985,2921,2025-12-25 00:00:59,2025-12-29 00:00:59,DHL,TRACK0985,59.41,5,Nota 985
986,2204,2024-06-20 09:41:10,2024-06-29 09:41:10,UPS,TRACK0986,30.13,1,Nota 986
987,426,2023-06-18 05:23:33,2023-06-24 05:23:33,UPS,TRACK0987,80.92,2,Nota 987
988,2353,2025-07-27 11:51:00,2025-08-01 11:51:00,DHL,TRACK0988,82.91,5,Nota 988
989,2422,2025-02-03 17:08:12,2025-02-13 17:08:12,FedEx,TRACK0989,13.91,2,Nota 989
990,2511,2024-02-02 14:42:59,2024-02-09 14:42:59,UPS,TRACK0990,28.28,1,Nota 990
991,1603,2025-07-14 07:27:01,2025-07-19 07:27:01,FedEx,TRACK0991,33.25,1,Nota 991
992,1475,2025-09-06 17:42:49,2025-09-10 17:42:49,Correos,TRACK0992,53.62,3,Nota 992
993,78,2023-05-20 18:31:32,2023-05-26 18:31:32,Correos,TRACK0993,60.38,5,Nota 993
994,690,2025-11-13 07:36:38,2025-11-19 07:36:38,DHL,TRACK0994,78.05,3,Nota 994
995,2339,2023-09-16 13:09:54,2023-09-24 13:09:54,DHL,TRACK0995,38.41,2,Nota 995
996,2873,2025-03-25 19:38:31,2025-03-30 19:38:31,Correos,TRACK0996,41.31,2,Nota 996
997,1797,2023-08-19 22:25:24,2023-08-27 22:25:24,DHL,TRACK0997,17.03,2,Nota 997
998,1224,2025-10-24 14:50:06,2025-10-29 14:50:06,DHL,TRACK0998,68.99,2,Nota 998
999,2671,2024-11-28 14:26:52,2024-12-04 14:26:52,DHL,TRACK0999,76.71,3,Nota 999
1000,554,2025-11-16 23:36:03,2025-11-23 23:36:03,FedEx,TRACK1000,94.61,1,Nota 1000
1001,1423,2025-03-15 14:11:09,2025-03-21 14:11:09,FedEx,TRACK1001,53.03,1,Nota 1001
1002,312,2025-06-25 17:47:27,2025-06-26 17:47:27,Correos,TRACK1002,15.37,4,Nota 1002
1003,1063,2023-01-11 02:44:30,2023-01-13 02:44:30,UPS,TRACK1003,52.21,4,Nota 1003
1004,256,2023-12-05 04:48:25,2023-12-14 04:48:25,DHL,TRACK1004,52.2,5,Nota 1004
1005,1922,2023-10-25 05:27:53,2023-10-30 05:27:53,Correos,TRACK1005,53.78,2,Nota 1005
1006,379,2025-06-19 06:23:53,2025-06-21 06:23:53,DHL,TRACK1006,83.41,3,Nota 1006
1007,361,2023-10-23 23:10:01,2023-10-26 23:10:01,FedEx,TRACK1007,28.38,1,Nota 1007
1008,86,2023-05-25 13:18:08,2023-05-28 13:18:08,DHL,TRACK1008,39.47,5,Nota 1008
1009,2046,2023-09-14 11:52:14,2023-09-17 11:52:14,FedEx,TRACK1009,47.65,4,Nota 1009
1010,2987,2025-11-22 21:39:42,2025-11-24 21:39:42,DHL,TRACK1010,60.22,5,Nota 1010
1011,2309,2024-05-25 16:18:39,2024-05-30 16:18:39,FedEx,TRACK1011,72.27,2,Nota 1011
1012,789,2024-02-01 08:23:24,2024-02-10 08:23:24,UPS,TRACK1012,90.58,3,Nota 1012
1013,2717,2024-05-12 00:18:07,2024-05-22 00:18:07,DHL,TRACK1013,46.28,2,Nota 1013
1014,2458,2023-07-11 10:47:38,2023-07-20 10:47:38,Correos,TRACK1014,94.47,5,Nota 1014
1015,1629,2024-07-08 09:38:37,2024-07-14 09:38:37,Correos,TRACK1015,18.58,5,Nota 1015
1016,906,2024-03-29 06:28:06,2024-03-31 06:28:06,Correos,TRACK1016,99.74,1,Nota 1016
1017,2073,2023-07-04 06:32:14,2023-07-11 06:32:14,FedEx,TRACK1017,82.8,4,Nota 1017
1018,2218,2024-09-11 21:07:40,2024-09-14 21:07:40,FedEx,TRACK1018,14.68,1,Nota 1018
1019,371,2023-11-14 18:04:53,2023-11-18 18:04:53,DHL,TRACK1019,46.45,1,Nota 1019
1020,2900,2023-12-10 14:38:07,2023-12-12 14:38:07,DHL,TRACK1020,21.91,4,Nota 1020
1021,2078,2024-03-10 20:39:49,2024-03-12 20:39:49,FedEx,TRACK1021,51.15,4,Nota 1021
1022,2773,2023-11-13 05:58:01,2023-11-15 05:58:01,UPS,TRACK1022,71.73,3,Nota 1022
1023,2158,2024-01-26 23:42:28,2024-01-30 23:42:28,UPS,TRACK1023,70.09,1,Nota 1023
1024,1835,2024-08-24 21:36:20,2024-08-30 21:36:20,Correos,TRACK1024,74.84,3,Nota 1024
1025,1122,2024-06-05 01:15:31,2024-06-06 01:15:31,UPS,TRACK1025,42.5,1,Nota 1025
1026,2463,2023-10-22 10:42:09,2023-10-27 10:42:09,UPS,TRACK1026,62.46,1,Nota 1026
1027,687,2024-08-13 02:58:59,2024-08-22 02:58:59,Correos,TRACK1027,53.61,1,Nota 1027
1028,1607,2023-06-04 07:55:48,2023-06-07 07:55:48,DHL,TRACK1028,85.3,1,Nota 1028
1029,518,2025-01-17 05:39:43,2025-01-18 05:39:43,FedEx,TRACK1029,71.72,5,Nota 1029
1030,1701,2024-09-26 13:51:27,2024-09-28 13:51:27,Correos,TRACK1030,91.99,4,Nota 1030
1031,1039,2025-11-19 01:48:51,2025-11-21 01:48:51,UPS,TRACK1031,77.76,4,Nota 1031
1032,2861,2024-02-10 22:12:14,2024-02-14 22:12:14,FedEx,TRACK1032,24.13,5,Nota 1032
1033,846,2023-10-09 20:36:56,2023-10-11 20:36:56,Correos,TRACK1033,62.29,4,Nota 1033
1034,922,2024-07-09 03:13:25,2024-07-14 03:13:25,FedEx,TRACK1034,16.86,1,Nota 1034
1035,1218,2024-11-04 06:04:22,2024-11-13 06:04:22,UPS,TRACK1035,26.06,1,Nota 1035
1036,2453,2023-04-23 05:55:32,2023-04-26 05:55:32,FedEx,TRACK1036,36.79,3,Nota 1036
1037,909,2024-04-02 08:49:05,2024-04-10 08:49:05,Correos,TRACK1037,55.25,4,Nota 1037
1038,2722,2023-07-09 03:30:19,2023-07-17 03:30:19,Correos,TRACK1038,65.5,5,Nota 1038
1039,1993,2025-12-29 20:51:21,2026-01-05 20:51:21,UPS,TRACK1039,77.61,2,Nota 1039
1040,453,2025-09-01 13:15:16,2025-09-07 13:15:16,DHL,TRACK1040,66.07,2,Nota 1040
1041,1782,2025-06-02 06:11:27,2025-06-12 06:11:27,DHL,TRACK1041,60.84,1,Nota 1041
1042,2134,2024-04-10 08:18:55,2024-04-13 08:18:55,Correos,TRACK1042,55.27,3,Nota 1042
1043,1249,2023-02-06 05:41:41,2023-02-15 05:41:41,FedEx,TRACK1043,94.18,1,Nota 1043
1044,82,2023-06-01 13:07:58,2023-06-05 13:07:58,DHL,TRACK1044,19.15,2,Nota 1044
1045,874,2023-09-20 22:03:46,2023-09-21 22:03:46,FedEx,TRACK1045,87.04,3,Nota 1045
1046,2047,2023-03-16 18:58:52,2023-03-26 18:58:52,Correos,TRACK1046,33.08,3,Nota 1046
1047,1207,2025-12-29 18:31:24,2026-01-07 18:31:24,DHL,TRACK1047,56.51,4,Nota 1047
1048,268,2025-01-04 23:23:36,2025-01-06 23:23:36,UPS,TRACK1048,7.33,1,Nota 1048
1049,1171,2025-03-02 23:07:28,2025-03-07 23:07:28,FedEx,TRACK1049,8.46,3,Nota 1049
1050,1994,2023-08-29 21:56:29,2023-09-05 21:56:29,DHL,TRACK1050,32.99,4,Nota 1050
1051,1061,2025-12-22 08:19:51,2025-12-29 08:19:51,DHL,TRACK1051,82.42,1,Nota 1051
1052,2383,2024-06-16 18:56:58,2024-06-17 18:56:58,DHL,TRACK1052,92.3,1,Nota 1052
1053,232,2025-03-01 06:10:08,2025-03-03 06:10:08,FedEx,TRACK1053,83.43,2,Nota 1053
1054,8,2025-03-24 02:23:07,2025-03-30 02:23:07,Correos,TRACK1054,25.66,4,Nota 1054
1055,2664,2025-09-29 13:34:16,2025-10-05 13:34:16,FedEx,TRACK1055,7.0,1,Nota 1055
1056,308,2025-05-12 03:24:01,2025-05-14 03:24:01,FedEx,TRACK1056,80.52,2,Nota 1056
1057,368,2025-08-01 07:56:49,2025-08-08 07:56:49,DHL,TRACK1057,30.34,3,Nota 1057
1058,141,2023-08-16 20:10:40,2023-08-21 20:10:40,Correos,TRACK1058,49.45,2,Nota 1058
1059,133,2023-10-13 04:57:22,2023-10-18 04:57:22,Correos,TRACK1059,95.83,5,Nota 1059
1060,2215,2025-03-29 01:44:41,2025-04-06 01:44:41,FedEx,TRACK1060,72.62,4,Nota 1060
1061,79,2024-03-21 06:30:53,2024-03-29 06:30:53,DHL,TRACK1061,17.89,5,Nota 1061
1062,805,2024-09-12 12:52:21,2024-09-20 12:52:21,Correos,TRACK1062,23.39,3,Nota 1062
1063,1765,2024-10-07 22:10:27,2024-10-17 22:10:27,Correos,TRACK1063,94.39,3,Nota 1063
1064,1213,2025-11-29 11:53:52,2025-12-08 11:53:52,DHL,TRACK1064,51.66,1,Nota 1064
1065,1225,2024-11-19 12:43:19,2024-11-22 12:43:19,UPS,TRACK1065,6.9,1,Nota 1065
1066,1435,2025-04-23 17:17:14,2025-04-27 17:17:14,Correos,TRACK1066,51.54,5,Nota 1066
1067,561,2024-01-16 14:12:38,2024-01-21 14:12:38,UPS,TRACK1067,99.47,4,Nota 1067
1068,444,2024-03-01 19:14:21,2024-03-03 19:14:21,UPS,TRACK1068,83.87,3,Nota 1068
1069,384,2024-09-06 22:00:57,2024-09-13 22:00:57,FedEx,TRACK1069,34.45,1,Nota 1069
1070,1452,2023-11-08 13:57:48,2023-11-12 13:57:48,FedEx,TRACK1070,22.03,2,Nota 1070
1071,2559,2024-05-17 18:49:53,2024-05-18 18:49:53,UPS,TRACK1071,40.34,1,Nota 1071
1072,174,2025-07-07 14:49:14,2025-07-15 14:49:14,DHL,TRACK1072,76.88,4,Nota 1072
1073,1927,2025-04-27 02:05:00,2025-05-04 02:05:00,UPS,TRACK1073,15.01,1,Nota 1073
1074,1051,2023-10-30 09:26:19,2023-11-09 09:26:19,FedEx,TRACK1074,20.02,2,Nota 1074
1075,745,2024-01-05 04:16:00,2024-01-10 04:16:00,FedEx,TRACK1075,30.89,1,Nota 1075
1076,522,2025-06-24 05:15:16,2025-06-28 05:15:16,Correos,TRACK1076,22.78,1,Nota 1076
1077,1204,2023-07-26 23:52:56,2023-07-29 23:52:56,Correos,TRACK1077,49.95,4,Nota 1077
1078,121,2024-09-18 02:39:09,2024-09-28 02:39:09,UPS,TRACK1078,86.96,5,Nota 1078
1079,2276,2024-09-16 17:57:26,2024-09-17 17:57:26,DHL,TRACK1079,38.0,5,Nota 1079
1080,1490,2025-10-30 08:27:30,2025-11-04 08:27:30,Correos,TRACK1080,50.43,2,Nota 1080
1081,646,2024-07-02 18:57:51,2024-07-04 18:57:51,Correos,TRACK1081,20.25,4,Nota 1081
1082,1629,2024-01-30 20:19:22,2024-02-02 20:19:22,DHL,TRACK1082,66.76,5,Nota 1082
1083,196,2024-03-13 07:58:41,2024-03-14 07:58:41,DHL,TRACK1083,98.13,2,Nota 1083
1084,941,2024-11-20 11:06:13,2024-11-22 11:06:13,Correos,TRACK1084,98.5,2,Nota 1084
1085,1842,2024-04-30 00:03:26,2024-05-07 00:03:26,DHL,TRACK1085,47.53,4,Nota 1085
1086,2799,2023-03-18 02:31:05,2023-03-21 02:31:05,UPS,TRACK1086,86.01,5,Nota 1086
1087,407,2024-02-18 18:32:05,2024-02-20 18:32:05,UPS,TRACK1087,56.05,2,Nota 1087
1088,2609,2025-03-08 11:16:43,2025-03-17 11:16:43,DHL,TRACK1088,70.14,1,Nota 1088
